问题 ID,说明,状态,严重性,故事点,项目路径,位置种类,路径,折线图,列,事件 ID,帮助链接,程序集名称,程序集版本,程序集公钥,片段
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,156,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"this.新建任务ToolStripMenuItem.Name = ""新建任务ToolStripMenuItem"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,156,12,P:System.Windows.Forms.ToolStripItem.Name,,,,,"this.新建任务ToolStripMenuItem.Name = ""新建任务ToolStripMenuItem"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,152,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"this.文件ToolStripMenuItem.Text = ""文件(F)"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,152,12,P:System.Windows.Forms.ToolStripItem.Text,,,,,"this.文件ToolStripMenuItem.Text = ""文件(F)"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,151,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"this.文件ToolStripMenuItem.Size = new System.Drawing.Size(58, 21);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,151,12,P:System.Windows.Forms.ToolStripItem.Size,,,,,"this.文件ToolStripMenuItem.Size = new System.Drawing.Size(58, 21);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,150,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"this.文件ToolStripMenuItem.Name = ""文件ToolStripMenuItem"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,150,12,P:System.Windows.Forms.ToolStripItem.Name,,,,,"this.文件ToolStripMenuItem.Name = ""文件ToolStripMenuItem"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,146,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"this.文件ToolStripMenuItem.DropDownItems.AddRange(new System.Windows.Forms.ToolStripItem[] {              this.新建任务ToolStripMenuItem,              this.保存日志ToolStripMenuItem,              this.退出ToolStripMenuItem});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,146,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"this.文件ToolStripMenuItem.DropDownItems.AddRange(new System.Windows.Forms.ToolStripItem[] {              this.新建任务ToolStripMenuItem,              this.保存日志ToolStripMenuItem,              this.退出ToolStripMenuItem});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,146,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"this.文件ToolStripMenuItem.DropDownItems.AddRange(new System.Windows.Forms.ToolStripItem[] {              this.新建任务ToolStripMenuItem,              this.保存日志ToolStripMenuItem,              this.退出ToolStripMenuItem});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,146,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"this.文件ToolStripMenuItem.DropDownItems.AddRange(new System.Windows.Forms.ToolStripItem[] {              this.新建任务ToolStripMenuItem,              this.保存日志ToolStripMenuItem,              this.退出ToolStripMenuItem});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,146,12,T:System.Windows.Forms.ToolStripItemCollection,,,,,"this.文件ToolStripMenuItem.DropDownItems.AddRange(new System.Windows.Forms.ToolStripItem[] {              this.新建任务ToolStripMenuItem,              this.保存日志ToolStripMenuItem,              this.退出ToolStripMenuItem});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,146,12,P:System.Windows.Forms.ToolStripDropDownItem.DropDownItems,,,,,"this.文件ToolStripMenuItem.DropDownItems.AddRange(new System.Windows.Forms.ToolStripItem[] {              this.新建任务ToolStripMenuItem,              this.保存日志ToolStripMenuItem,              this.退出ToolStripMenuItem});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,146,12,M:System.Windows.Forms.ToolStripItemCollection.AddRange(System.Windows.Forms.ToolStripItem[]),,,,,"this.文件ToolStripMenuItem.DropDownItems.AddRange(new System.Windows.Forms.ToolStripItem[] {              this.新建任务ToolStripMenuItem,              this.保存日志ToolStripMenuItem,              this.退出ToolStripMenuItem});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,142,12,T:System.Windows.Forms.MenuStrip,,,,,"this.menuStrip1.Text = ""menuStrip1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,142,12,P:System.Windows.Forms.Control.Text,,,,,"this.menuStrip1.Text = ""menuStrip1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,141,12,T:System.Windows.Forms.MenuStrip,,,,,this.menuStrip1.TabIndex = 1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,141,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.menuStrip1.TabIndex = 1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,140,12,T:System.Windows.Forms.MenuStrip,,,,,"this.menuStrip1.Size = new System.Drawing.Size(795, 25);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,140,12,P:System.Windows.Forms.Control.Size,,,,,"this.menuStrip1.Size = new System.Drawing.Size(795, 25);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,139,12,T:System.Windows.Forms.ToolStripRenderMode,,,,,this.menuStrip1.RenderMode = System.Windows.Forms.ToolStripRenderMode.Professional;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,139,12,T:System.Windows.Forms.ToolStripRenderMode,,,,,this.menuStrip1.RenderMode = System.Windows.Forms.ToolStripRenderMode.Professional;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,139,12,F:System.Windows.Forms.ToolStripRenderMode.Professional,,,,,this.menuStrip1.RenderMode = System.Windows.Forms.ToolStripRenderMode.Professional;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,139,12,T:System.Windows.Forms.MenuStrip,,,,,this.menuStrip1.RenderMode = System.Windows.Forms.ToolStripRenderMode.Professional;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,139,12,T:System.Windows.Forms.ToolStripRenderMode,,,,,this.menuStrip1.RenderMode = System.Windows.Forms.ToolStripRenderMode.Professional;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,139,12,P:System.Windows.Forms.ToolStrip.RenderMode,,,,,this.menuStrip1.RenderMode = System.Windows.Forms.ToolStripRenderMode.Professional;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,138,12,T:System.Windows.Forms.MenuStrip,,,,,"this.menuStrip1.Name = ""menuStrip1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,138,12,P:System.Windows.Forms.Control.Name,,,,,"this.menuStrip1.Name = ""menuStrip1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,137,12,T:System.Windows.Forms.MenuStrip,,,,,"this.menuStrip1.Location = new System.Drawing.Point(0, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,137,12,P:System.Windows.Forms.Control.Location,,,,,"this.menuStrip1.Location = new System.Drawing.Point(0, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,132,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"this.menuStrip1.Items.AddRange(new System.Windows.Forms.ToolStripItem[] {              this.文件ToolStripMenuItem,              this.选项OToolStripMenuItem,              this.查看VToolStripMenuItem,              this.帮助HToolStripMenuItem});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,132,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"this.menuStrip1.Items.AddRange(new System.Windows.Forms.ToolStripItem[] {              this.文件ToolStripMenuItem,              this.选项OToolStripMenuItem,              this.查看VToolStripMenuItem,              this.帮助HToolStripMenuItem});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,132,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"this.menuStrip1.Items.AddRange(new System.Windows.Forms.ToolStripItem[] {              this.文件ToolStripMenuItem,              this.选项OToolStripMenuItem,              this.查看VToolStripMenuItem,              this.帮助HToolStripMenuItem});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,132,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"this.menuStrip1.Items.AddRange(new System.Windows.Forms.ToolStripItem[] {              this.文件ToolStripMenuItem,              this.选项OToolStripMenuItem,              this.查看VToolStripMenuItem,              this.帮助HToolStripMenuItem});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,132,12,T:System.Windows.Forms.MenuStrip,,,,,"this.menuStrip1.Items.AddRange(new System.Windows.Forms.ToolStripItem[] {              this.文件ToolStripMenuItem,              this.选项OToolStripMenuItem,              this.查看VToolStripMenuItem,              this.帮助HToolStripMenuItem});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,132,12,T:System.Windows.Forms.ToolStripItemCollection,,,,,"this.menuStrip1.Items.AddRange(new System.Windows.Forms.ToolStripItem[] {              this.文件ToolStripMenuItem,              this.选项OToolStripMenuItem,              this.查看VToolStripMenuItem,              this.帮助HToolStripMenuItem});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,132,12,P:System.Windows.Forms.ToolStrip.Items,,,,,"this.menuStrip1.Items.AddRange(new System.Windows.Forms.ToolStripItem[] {              this.文件ToolStripMenuItem,              this.选项OToolStripMenuItem,              this.查看VToolStripMenuItem,              this.帮助HToolStripMenuItem});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,132,12,M:System.Windows.Forms.ToolStripItemCollection.AddRange(System.Windows.Forms.ToolStripItem[]),,,,,"this.menuStrip1.Items.AddRange(new System.Windows.Forms.ToolStripItem[] {              this.文件ToolStripMenuItem,              this.选项OToolStripMenuItem,              this.查看VToolStripMenuItem,              this.帮助HToolStripMenuItem});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,128,12,T:System.Windows.Forms.ToolStripStatusLabel,,,,,"this.toolStripStatusLabel2.Text = ""寻找配置文件"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,128,12,P:System.Windows.Forms.ToolStripItem.Text,,,,,"this.toolStripStatusLabel2.Text = ""寻找配置文件"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,127,12,T:System.Windows.Forms.ToolStripStatusLabel,,,,,"this.toolStripStatusLabel2.Size = new System.Drawing.Size(80, 17);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,127,12,P:System.Windows.Forms.ToolStripItem.Size,,,,,"this.toolStripStatusLabel2.Size = new System.Drawing.Size(80, 17);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,126,12,T:System.Windows.Forms.ToolStripStatusLabel,,,,,"this.toolStripStatusLabel2.Name = ""toolStripStatusLabel2"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,126,12,P:System.Windows.Forms.ToolStripItem.Name,,,,,"this.toolStripStatusLabel2.Name = ""toolStripStatusLabel2"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,125,12,T:System.Windows.Forms.Border3DStyle,,,,,this.toolStripStatusLabel2.BorderStyle = System.Windows.Forms.Border3DStyle.Sunken;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,125,12,T:System.Windows.Forms.Border3DStyle,,,,,this.toolStripStatusLabel2.BorderStyle = System.Windows.Forms.Border3DStyle.Sunken;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,125,12,F:System.Windows.Forms.Border3DStyle.Sunken,,,,,this.toolStripStatusLabel2.BorderStyle = System.Windows.Forms.Border3DStyle.Sunken;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,125,12,T:System.Windows.Forms.ToolStripStatusLabel,,,,,this.toolStripStatusLabel2.BorderStyle = System.Windows.Forms.Border3DStyle.Sunken;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,125,12,T:System.Windows.Forms.Border3DStyle,,,,,this.toolStripStatusLabel2.BorderStyle = System.Windows.Forms.Border3DStyle.Sunken;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,125,12,P:System.Windows.Forms.ToolStripStatusLabel.BorderStyle,,,,,this.toolStripStatusLabel2.BorderStyle = System.Windows.Forms.Border3DStyle.Sunken;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,121,12,T:System.Windows.Forms.ToolStripProgressBar,,,,,"this.toolStripProgressBar1.Size = new System.Drawing.Size(100, 16);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,121,12,P:System.Windows.Forms.ToolStripControlHost.Size,,,,,"this.toolStripProgressBar1.Size = new System.Drawing.Size(100, 16);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,120,12,T:System.Windows.Forms.ToolStripProgressBar,,,,,"this.toolStripProgressBar1.Name = ""toolStripProgressBar1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,120,12,P:System.Windows.Forms.ToolStripItem.Name,,,,,"this.toolStripProgressBar1.Name = ""toolStripProgressBar1"";"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,116,12,T:System.Drawing.ContentAlignment,,,,,this.toolStripStatusLabel1.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,116,12,T:System.Drawing.ContentAlignment,,,,,this.toolStripStatusLabel1.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,116,12,F:System.Drawing.ContentAlignment.MiddleLeft,,,,,this.toolStripStatusLabel1.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,116,12,T:System.Windows.Forms.ToolStripStatusLabel,,,,,this.toolStripStatusLabel1.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,116,12,T:System.Drawing.ContentAlignment,,,,,this.toolStripStatusLabel1.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,116,12,P:System.Windows.Forms.ToolStripItem.TextAlign,,,,,this.toolStripStatusLabel1.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,115,12,T:System.Windows.Forms.ToolStripStatusLabel,,,,,"this.toolStripStatusLabel1.Text = ""就绪"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,115,12,P:System.Windows.Forms.ToolStripItem.Text,,,,,"this.toolStripStatusLabel1.Text = ""就绪"";"
